X,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2529,6871648,2491533020,361.0,365.5,360.5,361.5,4174,80.93253843,79.43773142,76.44811741,59.77179918,68.33260918,-3.627638352,-25.80645161,-12.6984127,1
2530,13317197,4923770465,379.0,379.0,363.0,368.0,8819,76.50404523,78.45983602,82.37141762,63.31503788,74.66321512,-2.293622599,0.0,0.0,1
2531,5979488,2213219259,371.0,373.5,366.5,370.0,3799,75.51250074,77.47739093,81.40717131,64.37700141,76.40483698,-1.01173535,0.0,0.0,1
2532,11421460,4098032604,367.0,367.0,352.0,353.5,8627,56.69087351,70.54855179,98.26390835,50.98341019,45.46513858,-0.090661798,-100.0,-80.48780488,0
2533,12142371,4208265880,350.0,352.0,342.0,346.0,9299,41.39751928,60.83154095,99.6995843,46.17959371,37.23968607,0.436525038,-100.0,-100.0,1
2534,8791011,3063268876,347.5,351.0,344.0,351.0,5965,35.70645429,52.45651206,85.95662761,49.65806825,45.17477327,0.767972457,-79.16666667,-79.16666667,1
2535,6025467,2112875917,351.0,353.0,348.0,348.5,4076,29.66015872,44.85772762,75.25286541,47.95346034,41.98941919,0.917722775,-89.58333333,-89.58333333,1
2536,13194986,4820204264,357.0,374.0,355.5,372.0,9305,46.80046617,45.50530713,42.91498906,61.58757499,67.68884152,1.318575812,0.0,0.0,1
2537,10769852,3988722587,374.5,375.0,363.5,375.0,7675,60.93004051,50.64688493,30.08057376,62.95047442,69.74230342,1.900659735,0.0,0.0,1
2538,31507975,12411291051,400.0,400.0,386.5,398.0,21633,72.80393505,58.0325683,28.4898348,71.48326596,80.90617587,2.928441445,0.0,0.0,1
2539,22045679,9056156448,412.0,415.5,405.0,415.0,14050,81.64253267,65.90255642,34.42260394,75.98085526,85.61400946,4.446250439,0.0,0.0,0
2540,11748303,4709062700,404.0,405.0,398.0,399.5,8589,80.50545262,70.77018849,51.29966023,65.60358672,67.42486428,5.934205633,-36.04651163,-22.46376812,0
2541,7287899,2917832410,403.5,405.5,396.0,401.5,5685,80.65442873,74.06493523,60.88594825,66.25768755,68.46233658,7.343831551,-33.75,-19.56521739,1
2542,10340772,4204073308,405.0,409.5,401.5,408.0,6072,83.60644899,77.24543982,64.52342148,68.40560522,71.94680986,8.717432903,-41.17647059,-10.14492754,1
2543,8184230,3379054800,412.0,415.0,411.0,411.0,5478,86.84874377,80.44654114,67.64213587,69.39470464,73.56446125,10.02444276,-25.80645161,-6.015037594,1
2544,6884964,2852857389,415.0,418.0,411.5,411.5,4489,87.76582918,82.88630382,73.12725309,69.5693602,73.86585962,11.20632821,0.0,-5.263157895,1
2545,6480940,2658770900,415.5,415.5,407.0,410.0,4593,86.95091976,84.2411758,78.82168788,68.28343663,70.95360272,12.19835861,-15.0,-11.62790698,0
2546,5093041,2075357228,408.0,409.5,404.0,407.0,3520,79.66040153,82.71425104,88.82195006,65.61520031,64.82012191,12.94372189,-100.0,-20.0,1
2547,11287740,4685732680,408.5,420.0,407.0,420.0,7564,86.44026769,83.95625659,78.9882344,71.01415485,75.72975359,13.67331188,0.0,0.0,0
2548,8304088,3425799668,417.0,419.0,406.5,411.0,6379,78.46017846,82.12423055,89.45233472,63.42964851,60.21625065,14.18001517,-69.23076923,-43.90243902,1
2549,5826797,2391258070,414.0,415.5,404.5,411.0,4110,73.14011897,79.12952669,91.10834212,63.42964851,60.21625065,14.48813604,-69.23076923,-43.90243902,1
2550,25672990,11420605156,452.0,452.0,436.5,440.5,16188,74.50265357,77.58723565,83.75639981,74.31120473,79.77346092,15.09327099,0.0,0.0,1
2551,23381164,10775474986,462.5,464.0,458.0,462.0,14326,81.89065794,79.02170975,73.28381336,79.25889859,85.85488577,16.16146574,0.0,0.0,1
2552,18969567,8904290369,467.0,479.0,464.0,470.0,12582,83.92710529,80.65684159,74.1163142,80.77448686,87.52911124,17.55470096,0.0,0.0,0
2553,9455736,4403000074,470.0,472.0,460.5,464.5,6202,82.84029242,81.38465854,78.47339077,76.54459433,79.74245444,18.95086956,-9.322033898,-8.73015873,0
2554,15484024,6915073334,446.5,455.0,440.0,442.0,10880,72.1157505,78.29502252,90.65356657,61.94681971,55.50326393,19.87352004,-94.91525424,-44.44444444,1
2555,11364742,5164434635,451.5,460.0,449.0,460.0,7958,72.90938177,76.49980894,83.68066328,67.41532023,65.55472872,20.6928954,-35.71428571,-15.87301587,0
2556,6684259,3099929881,460.0,468.0,458.0,460.0,4925,73.43846928,75.47936238,79.5611486,67.41532023,65.55472872,21.3574236,-35.71428571,-16.94915254,0
2557,8859230,4103795784,465.0,466.0,459.5,464.5,5659,75.8046171,75.58778062,75.15410767,68.77280706,68.1451989,21.91317793,0.0,-9.322033898,1
2558,10968535,5042125065,468.0,469.0,453.5,460.0,7753,68.96778395,73.38111506,82.2077773,65.75930119,62.50439752,22.2498819,-20.0,-16.94915254,0
2559,9592183,4434895676,460.0,467.0,453.5,463.0,5039,65.63664229,70.79962414,81.12558784,66.82531665,64.83317852,22.42879004,-33.33333333,-23.72881356,0
2560,8808266,4094933126,468.0,470.0,460.0,461.5,5843,62.1338299,67.91102606,79.46541838,65.70032043,62.50397622,22.42436478,-66.66666667,-30.35714286,0
2561,17040745,8263201631,488.0,490.5,479.5,485.0,11511,71.12552357,68.98252523,64.69652856,73.41359705,77.61979766,22.62908078,0.0,0.0,0
2562,9783845,4795053535,492.0,493.5,487.0,490.0,6731,78.56966369,72.17823805,59.39538677,74.74290927,79.70835839,22.98234675,0.0,0.0,0
2563,8538190,4164028020,485.0,493.0,482.0,490.0,5735,83.09138628,75.81595412,61.26508982,74.74290927,79.70835839,23.35782076,0.0,0.0,0
2564,8958917,4427235038,493.0,497.5,491.0,494.0,5831,86.0760757,79.23599465,65.55583255,75.90891102,81.67808701,23.73811183,0.0,0.0,0
2565,9669114,4816878316,495.5,505.0,493.0,494.5,6567,83.9212673,80.7977522,74.550722,76.0608702,81.94103707,24.05535992,0.0,0.0,0
2566,7942284,3924509580,491.0,499.5,487.5,497.5,5550,84.42647593,82.00732678,77.16902847,77.01764339,83.63234054,24.30949942,0.0,0.0,1
2567,6677972,3336974966,495.5,503.0,495.0,500.0,4723,86.38140467,83.46535274,77.63324889,77.8298756,85.03397627,24.49524105,0.0,0.0,0
2568,11175186,5609874256,500.0,509.0,496.0,496.5,6813,82.41753508,83.11608019,84.5131704,73.81255398,74.33911299,24.51670527,-58.33333333,-9.090909091,1
2569,12644920,6151832640,473.0,495.5,473.0,492.5,7828,73.00057894,79.74424644,93.23158143,69.31474966,63.40294069,24.31438221,-100.0,-19.48051948,0
2570,7204482,3586931838,498.0,505.0,492.5,492.5,5822,66.72260819,75.40370036,92.76588469,69.31474966,63.40294069,23.92698233,-100.0,-50.0,0
2571,11665647,5862318882,492.0,510.0,491.5,510.0,8554,77.81507212,76.20749094,72.99232859,76.79889772,81.00635341,23.66855587,0.0,0.0,0
2572,7132179,3630936522,511.0,516.0,505.0,510.0,4807,80.55888529,77.65795573,71.8560966,76.79889772,81.00635341,23.45056917,0.0,0.0,1
2573,5601592,2864049135,515.0,515.0,508.0,513.0,4127,84.71367547,80.00986231,70.60223599,77.91616179,83.02228429,23.26377121,0.0,0.0,0
2574,22189522,11989751968,520.0,560.0,518.0,546.0,15535,84.4451323,81.48828564,75.57459231,86.04658433,92.92892734,23.57978689,0.0,0.0,0
2575,17896887,10151518290,553.0,576.0,546.0,576.0,13403,89.6300882,84.20221983,73.34648308,89.80133995,95.67929377,24.61927972,0.0,0.0,0
2576,16106824,9274502722,580.0,594.0,558.0,574.0,12564,87.57708359,85.32717442,80.82735606,88.0635442,92.79190453,25.96972095,-3.03030303,-2.395209581,0
2577,9137582,5259213560,572.0,584.0,568.0,580.0,7353,87.86130642,86.17188508,82.79304241,88.78005165,93.49825436,27.48080248,0.0,0.0,0
2578,12360207,7025233756,566.0,576.0,563.0,565.0,8848,82.4766433,84.94013782,89.86712686,76.2012292,72.25623119,28.71140631,-44.11764706,-17.14285714,1
2579,9477547,5446853713,569.0,579.0,568.0,579.0,6474,83.43971342,84.43999636,86.44056222,79.22345789,77.88380096,29.85962459,-6.666666667,-1.142857143,0
2580,7704668,4509588420,590.0,594.0,575.0,577.0,6026,82.59276775,83.82425349,86.28722496,77.67342855,75.26657749,30.79604874,-20.0,-4.285714286,0
2581,6031098,3479994448,577.0,582.0,573.0,574.0,4713,80.64324052,82.76391583,87.00526646,75.24433698,70.97355903,31.43258186,-40.0,-8.571428571,0
2582,8709502,5076814670,575.0,587.0,575.0,585.0,6503,83.14812526,82.89198564,82.3797064,78.01714399,76.79676126,31.95163834,0.0,0.0,1
2583,7257983,4246965987,587.0,589.0,580.0,589.0,5745,85.29319461,83.69238863,80.49077666,78.95980352,78.66451319,32.36084635,0.0,0.0,1
2584,19739242,12030718684,598.0,632.0,595.0,618.0,13788,83.88915677,83.75797801,83.49562049,84.32153427,87.45199597,33.06867327,0.0,0.0,0
2585,23384399,15334797441,629.0,674.0,625.0,661.0,17451,85.35553394,84.29049665,82.16042208,88.92482908,92.75873743,34.53723295,0.0,0.0,0
2586,17228954,11275283916,661.0,663.0,640.0,651.0,14157,83.33011572,83.97036968,85.25087759,82.71241814,82.96676409,36.16735938,-13.15789474,-10.41666667,1
2587,17015547,10729476093,641.0,647.0,616.0,616.0,13330,70.6477501,79.52949649,97.29298925,65.18094154,57.48135207,37.1724615,-62.5,-46.875,0
2588,10446840,6560638360,626.0,639.0,618.0,629.0,8478,65.58034825,74.87978041,93.47864472,67.9559433,62.60166319,37.85580523,-71.11111111,-36.7816092,0
2589,9446920,5812727670,627.0,628.0,610.0,611.0,7700,56.26148629,68.67368237,93.49807452,60.59996483,52.16410192,37.92819451,-100.0,-57.47126437,0
2590,14729162,8973203197,612.0,618.0,598.0,609.0,11055,48.95546898,62.10094457,88.39189576,59.80868978,51.02967965,37.49549974,-100.0,-59.77011494,0
2591,7417218,4474246018,601.0,612.0,599.0,599.0,6190,39.37456797,54.52548571,84.82732118,55.80129556,45.13971038,36.52390666,-100.0,-81.57894737,0
2592,8994459,5420967613,598.0,608.0,596.0,607.0,7114,31.31300312,46.78799151,77.73796829,58.26228163,50.61215637,35.30986504,-73.33333333,-75.0,0
2593,9008151,5388054902,609.0,611.0,590.0,601.0,7345,25.24041478,39.60546593,68.33556824,55.70348409,46.44266543,33.83129861,-83.33333333,-96.77419355,0
2594,15777808,9951824696,612.0,643.0,612.0,637.0,12392,38.2881304,39.16635409,40.92280147,65.6579611,66.3826312,32.76169265,0.0,-38.70967742,0
2595,17852109,11827985376,659.0,670.0,651.0,664.0,13618,56.3587536,44.89715393,21.97395458,71.02908364,74.81995133,32.36058442,0.0,0.0,0
2596,17793987,11920667659,658.0,687.0,653.0,677.0,13937,67.46940962,52.42123916,22.32489824,73.24529617,78.00890685,32.53315545,0.0,0.0,0
2597,24419901,16795888977,677.0,703.0,670.0,675.0,19725,70.05335272,58.29861035,34.78912559,72.30919662,76.22666473,32.9501926,-2.631578947,-2.564102564,0
2598,21431219,15305966243,695.0,737.0,691.0,728.0,17615,77.99475216,64.86399095,38.60246853,79.82523946,86.23051694,34.26907849,0.0,0.0,0
2599,36378539,26105851132,741.0,763.0,680.0,680.0,28746,69.3375419,66.3551746,60.39044,62.83457307,59.17045977,35.24016939,-75.0,-37.20930233,1
2600,14628939,9963495157,683.0,694.0,667.0,682.0,11816,63.95142485,65.55392468,68.75892435,63.19363926,59.8012004,35.8939523,-86.79245283,-35.65891473,0
2601,13796896,9398689156,686.0,694.0,670.0,683.0,10458,60.55335838,63.88706925,70.55449099,63.38818393,60.17037667,36.24872517,-84.90566038,-35.43307087,0
2602,15072563,10404919783,678.0,707.0,670.0,701.0,11281,60.0157047,62.5966144,67.75843379,66.85679897,66.76348125,36.60204787,-56.25,-21.25984252,0
2603,25733096,18346505200,743.0,743.0,695.0,696.0,18912,53.40332694,59.53218525,71.78990185,64.97585012,63.27227154,36.77274431,-23.80952381,-35.16483516,0
2604,19275303,13831395469,703.0,732.0,700.0,732.0,15575,59.5416119,59.53532747,59.52275859,71.35791502,74.70201778,37.31057242,0.0,0.0,0
2605,13153226,9617048441,735.0,739.0,722.0,730.0,11020,61.56940793,60.21335429,57.501247,70.57205256,73.18368991,37.93337054,-4.081632653,-3.50877193,0
2606,12890678,9525236974,736.0,753.0,730.0,732.0,10579,63.6157164,61.34747499,56.81099218,70.9242835,73.82217109,38.5222291,0.0,0.0,0
2607,14627882,10442868630,730.0,736.0,704.0,705.0,11960,55.60492205,59.43329068,67.09002794,60.22047857,53.27378727,38.5403769,-75.0,-51.92307692,0
2608,11142754,7852221586,696.0,714.0,696.0,706.0,8617,52.1862271,57.01760282,66.68035425,60.46356997,53.84477816,38.127976,-96.2962963,-50.0,0
2609,9919208,6937393600,698.0,708.0,691.0,693.0,7588,44.02776586,52.68765716,70.00743978,55.60447045,45.22373825,37.17302549,-100.0,-78.0,0
2610,11143131,7593118866,684.0,690.0,674.0,680.0,9131,33.36790816,46.24774083,72.00740617,51.08824439,37.93521055,35.63594321,-100.0,-100.0,0
2611,11410405,7843859640,700.0,702.0,671.0,684.0,8500,27.52982495,40.00843554,64.96565671,52.39685645,41.42109119,33.79716456,-84.61538462,-92.30769231,0
2612,9672925,6534060700,670.0,683.0,670.0,680.0,7620,22.36928089,34.12871732,57.64759018,50.89890147,38.8056586,31.72483205,-100.0,-100.0,0
2613,6056362,4133827694,684.0,689.0,677.0,685.0,4901,20.93695031,29.73146165,47.32048433,52.75603268,44.1001461,29.62221236,-61.53846154,-90.38461538,0
2614,42389663,26292418734,617.0,642.0,617.0,617.0,29380,13.95796688,24.47363006,45.50495643,33.69214037,18.28368901,26.45841675,-100.0,-100.0,1
2615,23597107,14523241377,618.0,626.0,605.0,609.0,16757,10.32312296,19.75679436,38.62413717,32.1869447,16.88797478,22.60740863,-100.0,-100.0,0
2616,34547307,19914507343,603.0,611.0,551.0,565.0,25051,9.745067655,16.41955212,29.76852106,25.33839222,11.23004016,17.77402406,-100.0,-100.0,1
2617,21528784,12783058888,583.0,606.0,581.0,604.0,16027,17.7493657,16.86282332,15.08973855,38.16613012,34.55219266,13.15999059,-67.5,-72.34042553,1
2618,14910954,8782716860,599.0,600.0,583.0,585.0,10811,19.33842923,17.68802529,14.3872174,34.9483179,29.95179199,8.592189232,-61.53846154,-84.375,1
2619,9904789,5827153088,592.0,594.0,584.0,589.0,7028,21.28080712,18.88561923,14.09524345,36.19410112,32.23127824,4.337051275,-45.45454545,-80.0,0
2620,10781130,6225606530,585.0,586.0,573.0,578.0,8424,20.70894388,19.49339412,17.06229459,34.21216401,29.10568985,0.315562454,-66.66666667,-89.16666667,0
2621,15405596,8699815356,583.0,586.0,555.0,558.0,11910,15.49678384,18.16119069,23.49000439,30.83518312,24.02293777,-3.668474075,-100.0,-100.0,1
2622,13150295,7431101510,558.0,575.0,553.0,574.0,9934,18.75609765,18.35949301,17.56628373,36.36284518,34.93140416,-7.156554606,-48.38709677,-87.4015748,1
2623,17151699,9604529440,580.0,583.0,552.0,556.0,11460,14.72628732,17.14842445,21.9926987,33.09018676,29.26001429,-10.42179683,-100.0,-100.0,1
2624,11319355,6433047190,559.0,577.0,553.0,576.0,8040,23.70641377,19.33442089,10.59043513,39.72089326,41.84849111,-13.03335723,-9.090909091,-62.26415094,1
2625,18844801,11280884998,605.0,609.0,590.0,596.0,12899,41.53527,26.73470393,-2.86642822,45.64597545,52.08129276,-14.74950623,0.0,-16.66666667,0
2626,13567883,8257205598,614.0,615.0,598.0,603.0,9148,54.67430698,36.04790495,-1.204899131,47.62790515,55.37907113,-15.66916734,0.0,-2.083333333,0
2627,13800424,8238699944,589.0,610.0,582.0,603.0,10195,63.43366497,45.17649162,8.662144918,47.62790515,55.37907113,-16.0056819,0.0,0.0,0
2628,7096189,4261503400,608.0,613.0,593.0,598.0,5150,66.62773432,52.32690585,23.72524892,46.17278146,51.71812294,-16.00234274,-18.51851852,-10.63829787,0
2629,6683057,4042322428,602.0,614.0,598.0,604.0,4994,71.93171706,58.86184292,32.72209465,48.25940351,55.91477946,-15.65396584,0.0,0.0,0
2630,10536718,6239805210,594.0,599.0,586.0,595.0,6741,70.70580079,62.80982888,47.01788506,45.35817855,48.35012062,-15.21549965,-100.0,-18.75,0
2631,7308603,4393136800,601.0,607.0,598.0,599.0,5081,72.0049254,65.87486105,53.61473236,46.91828617,51.82607069,-14.64505548,-55.55555556,-10.41666667,1
2632,7837495,4650879020,598.0,603.0,586.0,595.0,5736,70.58392876,67.44455029,61.16579334,45.48960844,47.95344703,-14.05223233,-100.0,-18.75,0
2633,8675428,5233147652,596.0,610.0,589.0,609.0,6491,74.32867978,69.73926012,60.5604208,51.20950399,60.3858841,-13.22106953,0.0,0.0,0
2634,8056558,4920099488,609.0,614.0,603.0,611.0,5673,78.84538248,72.77463424,60.63313776,52.00097652,61.94424432,-12.22204865,0.0,0.0,0
2635,10738991,6671065386,618.0,628.0,616.0,617.0,7563,77.92590716,74.49172521,67.62336132,54.43990556,66.66508877,-11.0466049,0.0,0.0,0
2636,12572944,7541286456,610.0,611.0,593.0,599.0,9393,62.26806509,70.41717184,86.71538533,46.62229007,46.08453519,-10.08420345,-81.81818182,-81.81818182,0
2637,11402876,6880435732,599.0,611.0,591.0,611.0,7318,61.35331323,67.39588564,79.48103044,51.70780903,56.76290751,-9.091346525,-33.33333333,-27.27272727,0
2638,8306351,5127267604,614.0,624.0,610.0,616.0,6436,64.71173263,66.50116797,70.08003864,53.72836832,60.65881918,-8.030954808,-5.555555556,-4.545454545,0
2639,7641728,4636982822,614.0,615.0,602.0,603.0,5330,56.63321858,63.21185151,76.36911736,47.98618627,47.34790266,-7.172924314,-77.77777778,-63.63636364,0
2640,6545842,4023666830,609.0,619.0,609.0,617.0,5378,62.35865366,62.92745222,64.06504936,53.83136397,58.98036654,-6.24699892,0.0,0.0,0
2641,8632965,5233787930,606.0,616.0,600.0,600.0,6797,50.97414517,58.94301654,74.88075927,46.80564427,44.61694269,-5.584043754,-100.0,-77.27272727,0
2642,9004337,5347702520,605.0,608.0,581.0,585.0,6153,36.81964288,51.56855865,81.0663902,41.54316886,35.47068106,-5.347255513,-100.0,-100.0,1
2643,8878900,5283154209,583.0,607.0,581.0,603.0,5669,40.14926547,47.76212759,62.98785184,49.09763446,50.17784185,-5.090626311,-43.75,-43.75,0
2644,6297334,3838339406,606.0,614.0,606.0,610.0,4160,49.24679713,48.25701744,46.27745805,51.76422282,54.9675008,-4.711730626,-21.875,-21.875,0
2645,6064893,3709483144,615.0,618.0,607.0,607.0,3930,52.98623685,49.83342391,43.52779803,50.51664285,52.37788991,-4.313187278,-12.0,-31.25,0
2646,5000804,3065861440,614.0,617.0,610.0,611.0,3718,58.57997185,52.74893989,41.08687596,52.20608275,55.71596205,-3.849573165,0.0,-18.75,0
2647,3949603,2430698845,618.0,619.0,612.0,615.0,2936,68.87787597,58.12525192,36.62000381,53.93604834,59.15186263,-3.296885756,0.0,-6.25,0
2648,17770203,11356350935,617.0,658.0,613.0,647.0,13775,74.49001255,63.58017213,41.76049128,65.06410611,76.58921591,-2.199286138,0.0,0.0,0
2649,15705367,10500532887,660.0,677.0,650.0,670.0,12010,80.56278615,69.24104347,46.59755811,70.66670545,82.88918171,-0.445719904,0.0,0.0,0
2650,22052450,15693779250,710.0,722.0,699.0,714.0,15294,85.15060448,74.54423047,53.33148246,78.06807365,89.42322106,2.330078844,0.0,0.0,0
2651,7971165,5579824814,712.0,712.0,693.0,699.0,6971,84.66305074,77.91717056,64.4254102,71.31980191,77.34114916,5.35645421,-15.15151515,-11.62790698,0
2652,6302855,4356676095,692.0,698.0,687.0,689.0,4890,80.29260854,78.70898322,75.54173258,67.06834192,69.79688112,8.209485947,-37.31343284,-22.52252252,0
2653,7045919,4902792771,693.0,707.0,689.0,689.0,5800,77.29652163,78.23816269,80.1214448,67.06834192,69.79688112,10.78559754,-56.81818182,-23.36448598,0
2654,5020630,3454686400,689.0,695.0,680.0,680.0,4254,72.36434776,76.28022438,84.11197763,62.97990017,61.96352923,12.88492462,-100.0,-31.77570093,0
2655,3933553,2717806676,683.0,695.0,683.0,692.0,3358,72.48532275,75.01525717,80.07512601,66.0181192,67.75392742,14.73744785,-36.84210526,-21.3592233,0
2656,4936501,3403891195,688.0,697.0,683.0,697.0,3773,74.01162189,74.68071208,76.01889244,67.25001518,70.03477255,16.38434934,0.0,-17.17171717,0
2657,5171741,3610215031,704.0,710.0,687.0,691.0,4410,68.32256274,72.56132897,81.03886141,64.17892211,63.56080048,17.68296806,-35.29411765,-34.32835821,0
2658,5130155,3539705240,688.0,696.0,685.0,688.0,4019,51.89758151,65.67341315,93.22507642,62.6064521,60.22073922,18.60704785,-52.94117647,-59.09090909,0
2659,4854113,3314929066,689.0,694.0,678.0,678.0,4192,34.59838767,55.31507132,96.74843862,57.44563552,49.76113319,19.04597871,-100.0,-100.0,0
2660,4340545,2941638788,680.0,686.0,672.0,674.0,4215,24.81997775,45.15004013,85.8101649,55.4349879,45.93179356,19.05059084,-100.0,-100.0,0
2661,6628379,4519508301,674.0,688.0,672.0,685.0,5167,27.9501606,39.41674696,62.34991966,59.70167949,56.88167558,18.91481705,-35.29411765,-52.17391304,0
2662,6124573,4181870597,685.0,689.0,675.0,681.0,5075,26.52817724,35.12055705,52.30531667,57.49965349,52.26306932,18.59124122,-50.0,-69.56521739,0
2663,4542886,3076287992,670.0,687.0,666.0,684.0,4286,31.32181513,33.85430975,38.91929897,58.75471259,55.5139771,18.17240714,-9.090909091,-56.52173913,0
2664,6389520,4326277336,678.0,682.0,670.0,678.0,4816,29.97211918,32.56024622,37.73650031,55.17044153,47.71532902,17.57867791,-63.63636364,-82.60869565,0
2665,14039866,9335843532,690.0,690.0,650.0,653.0,11901,21.64807945,28.9228573,43.47241299,43.1153286,28.02820519,16.4675263,-100.0,-100.0,1
2666,8279509,5523878468,661.0,676.0,660.0,665.0,11086,25.30161819,27.7157776,32.54409641,48.9993526,41.8482544,15.24423294,-61.29032258,-68.42105263,0
2667,9310114,6274340491,671.0,685.0,661.0,677.0,9508,37.32229091,30.9179487,18.10926428,54.20947029,52.73846596,14.17148667,-22.58064516,-31.42857143,0
2668,11771407,8117648877,685.0,696.0,679.0,696.0,9961,58.21486061,40.01691934,3.621036794,61.12610639,65.14166685,13.52016973,0.0,0.0,0
2669,7383559,5156129124,701.0,704.0,692.0,700.0,6770,69.6741046,49.90264776,10.35973407,62.4399524,67.3090755,13.20014212,0.0,0.0,0
2670,6643292,4667880620,710.0,714.0,693.0,702.0,5899,73.5327364,57.77934397,26.27255912,63.12540337,68.48479984,13.10635965,0.0,0.0,1
2671,6061984,4182276658,702.0,702.0,681.0,686.0,6312,67.77182427,61.11017074,47.78686368,54.39053676,50.90812739,12.87415679,-64.0,-32.65306122,0
2672,8075443,5436057097,662.0,682.0,662.0,676.0,7507,58.72288285,60.31440811,63.49745863,49.66575398,42.69068203,12.37848019,-100.0,-53.06122449,0
2673,4845993,3271112494,677.0,683.0,671.0,673.0,4385,51.12775523,57.25219048,69.50106098,48.2816939,40.34615953,11.66757124,-100.0,-59.18367347,0
2674,4707048,3159429474,671.0,677.0,667.0,675.0,3865,43.34442941,52.61627013,71.15995155,49.31745068,42.85675199,10.86434193,-93.10344828,-55.10204082,1
2675,6340597,4358490909,685.0,695.0,681.0,694.0,5967,49.65100326,51.62784784,55.58153699,58.08869098,61.38397216,10.32372647,0.0,-21.62162162,1
2676,6537087,4557362547,701.0,703.0,691.0,696.0,5665,54.89554063,52.71707877,48.36015504,58.91204417,62.90325552,9.984431212,0.0,-20.68965517,1
2677,21267800,15274889320,702.0,728.0,701.0,728.0,18619,69.93036042,58.45483932,35.50379711,69.46845703,78.86697477,10.27689075,0.0,0.0,0
2678,9175800,6716017917,732.0,738.0,727.0,733.0,8347,77.76059116,64.89008993,39.14908748,70.75966697,80.44480982,11.00633972,0.0,0.0,0
2679,11660336,8660917741,732.0,754.0,723.0,747.0,10207,82.63749555,70.80589181,47.14268431,74.12946747,84.36665985,12.16972241,0.0,0.0,0
2680,7122453,5317595635,754.0,758.0,738.0,743.0,7131,83.2166637,74.94281577,58.39511991,71.53835959,78.93875282,13.45254499,-7.843137255,-5.405405405,0
2681,5788982,4298264456,752.0,752.0,734.0,742.0,5581,82.95030327,77.61197827,66.93532827,70.85725838,77.44399596,14.69636702,-26.31578947,-6.756756757,0
2682,7168939,5251824639,746.0,748.0,724.0,724.0,7386,76.17932306,77.13442654,79.04463348,59.61848747,54.96340684,15.52986557,-100.0,-31.08108108,0
2683,3674272,2682388406,733.0,737.0,725.0,730.0,3525,71.99833659,75.42239655,82.27051649,61.83790066,59.64870664,16.12281872,-73.91304348,-23.61111111,0
2684,3520339,2551171068,725.0,731.0,721.0,725.0,3789,64.91431394,71.91970235,85.93047916,58.87187511,54.02800202,16.41739986,-94.73684211,-41.50943396,0
2685,14282872,10101719632,711.0,718.0,703.0,704.0,11498,45.03059526,62.95666665,98.80880944,48.19258573,36.63114589,16.13706346,-100.0,-84.31372549,0
2686,8546033,5967592057,700.0,708.0,693.0,697.0,8994,32.07167889,52.66167073,93.84165442,45.1870629,32.4514391,15.36261504,-100.0,-100.0,0
2687,8951519,6324640621,706.0,717.0,695.0,712.0,7919,31.124709,45.48268349,74.19863246,52.21202991,47.77468704,14.52336637,-54.54545455,-70.0,0
2688,7043862,4953838001,715.0,715.0,698.0,700.0,7128,24.33954959,38.43497219,66.62581739,46.92022338,39.23116142,13.46294228,-89.28571429,-94.0,0
2689,5447920,3824994925,700.0,707.0,696.0,705.0,5563,23.00602741,33.2919906,53.86391697,49.2764884,44.21882273,12.36856622,-46.66666667,-82.60869565,0
2690,5507847,3860949678,705.0,708.0,695.0,704.0,5571,22.00401827,29.52933316,44.57996292,48.79990739,43.36461643,11.26613384,-53.33333333,-84.44444444,1
2691,10092358,7250849121,703.0,731.0,702.0,730.0,10065,42.69964855,33.91943829,16.35901777,59.89361127,64.66279257,10.60558027,0.0,0.0,0
2692,7934850,5851551385,735.0,746.0,730.0,734.0,7950,54.25259589,40.69715749,13.58628069,61.31220844,66.95684809,10.29626047,0.0,0.0,0
2693,7890093,5635221751,730.0,730.0,706.0,709.0,8877,46.23129034,42.54186844,35.16302463,49.3190641,45.03140226,9.800974601,-83.33333333,-67.56756757,0
2694,7743157,5496198310,720.0,722.0,701.0,707.0,7305,39.62589167,41.56987618,45.4578452,48.48447734,43.65894784,9.160845267,-90.0,-72.97297297,1
2695,3923653,2760735687,706.0,710.0,699.0,702.0,4288,30.99242451,38.04405896,52.14732785,46.32853128,40.00148573,8.362835994,-100.0,-86.48648649,0
2696,5126489,3590787610,702.0,706.0,696.0,701.0,5345,24.58318497,33.55710096,51.50493295,45.8797048,39.21308179,7.472688588,-100.0,-97.05882353,0
2697,6278334,4431853093,711.0,714.0,701.0,701.0,5293,20.31035861,29.14152018,46.80384332,45.8797048,39.21308179,6.554422014,-100.0,-97.05882353,0
2698,6085006,4282246143,703.0,711.0,699.0,704.0,4691,19.42259201,25.90187746,38.86044834,47.71830057,43.98264907,5.699592336,-50.0,-90.90909091,0
2699,4932935,3459200259,704.0,708.0,699.0,699.0,4147,14.94839468,22.25071653,36.85536024,44.92052813,38.01677453,4.836572655,-100.0,-100.0,0
2700,5459098,3818331402,698.0,708.0,689.0,708.0,4791,21.07670756,21.85938021,23.4247255,50.64958838,52.06194196,4.146226774,0.0,-74.28571429,0
2701,6455645,4599270877,708.0,722.0,703.0,703.0,5998,25.4332522,23.05067087,18.28550822,47.62249416,45.22939988,3.511076388,-55.55555556,-88.57142857,0
